id_doc,type_of_document,states,sub_domain,domain,regulation_tariff,title,order_date,notification_date,comment_date,comments_given_on
4095,GNO,CERC,"OTH,TR","Transmission, Others",ORD,"Petition under Regulation 4(1) of Central Electricity Regulatory Commission (Sharing of Revenue Derived from Utilization of Transmission Assets for Other Business) Regulation, 2020, intimating the Hon’ble Central Electricity Regulatory Commission about continuation of Telecommunications and Digital Technology Businesses in accordance with the approvals granted by the Hon’ble Commission under Central Electricity Regulatory Commission (Sharing of Revenue Derived from Utilization of Transmission Assets for Other Business) Regulation, 2007and other relevant orders. Power Grid Corporation of India Ltd",30/06/2021,30/06/2021,0000-00-00,0000-00-00
4096,GNO,CERC,CB,Others,ORD,"Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations 1999 and truing up of transmission tariff of the 2014-19 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of the 2019-24 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 of the 400 kV D/C Nabinagar-Sasaram Transmission Line and associated 400 kV line bays at Sasaram Sub-station under “Transmission System associated with immediate evacuation system for Nabinagar TPS” in Eastern Region. Power Grid Corporation of India Ltd.",28/01/2021,0000-00-00,0000-00-00,0000-00-00
4097,GNO,CERC,OTH,Others,ORD,"Application seeking withdrawal of Petition pursuant to extension of milestones including Scheduled Commissioning Date granted by Solar Energy Corporation of India Limited and issuance of interim directions for maintenance of status quo. ACME Deoghar Solar Power Pvt. Ltd., ACME Dhaulpur Powertech Pvt. Ltd. , ACME Solar Holdings Ltd.",01/07/2021,01/07/2021,0000-00-00,0000-00-00
4098,GNO,CERC,CB,Others,ORD,"Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and truing up of transmission tariff of the 2014-19 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff for the 2019-24 tariff period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 for 1x1500 MVA, 765/400 kV ICT at Vindhyachal Pooling Station along with associated bays, under “Transmission System associated with Vindhyachal-V (500 MW) Project of NTPC (Part-A)” in the Western Region. Power Grid Corporation of India Ltd.",27/01/2021,0000-00-00,0000-00-00,0000-00-00
4099,GNO,CERC,OTH,Others,ORD,"Petition under Sections 60, 61, 79(1)(f), 86(1)(e) and 29(5) of the Electricity Act, 2003 read with Regulation 17 of the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 seeking adjudication of disputes with NTPC Limited and Northern Regional Load Despatch Centre. BSES Yamuna Power Limited",01/07/2021,0000-00-00,0000-00-00,0000-00-00
4100,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and truing up of transmission tariff of the 2014-19 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of the 2019-24 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 for transmission asset NLC-Karaikal 230 kV D/C Line (through LILO of the 230 kV Neyveli-Bahour S/C line at Karaikal) under NLC-Karaikal 230 kV D/C line in Southern Region. Power Grid Corporation of India Limited",01/07/2021,02/07/2021,0000-00-00,0000-00-00
4101,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and truing-up of transmission tariff of 2014-19 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff for 2019-24 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 of Asset-1: Angul–Jharsuguda (Sundargarh) 765 kV 02nd D/C line with line reactors (switchable) & termination bays at Angul Sub-station and line reactors at Jharsuguda Sub-station, Asset-2: Jharsuguda (Sundargarh) – Dharamjaygarh 765 kV 02nd D/C line with termination bays at Jharsuguda Sub-station and Asset-3: 765 kV, 02x330 MVAR Switchable Line Reactors charged as Bus Reactors at Dharamjaygarh Sub-station (for both Ckts of Jharsuguda (Sundargarh) Dharamjaygarh 765 kV 02nd D/C line) under “East Coast Energy Pvt. Ltd. and NCC Power Projects Ltd. LTOA Generation Projects in Srikakulam Area Part-B” in Eastern and Western Region. Power Grid Corporation of India Ltd.",02/07/2021,02/07/2021,0000-00-00,0000-00-00
4102,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and revision of transmission tariff of 2004-09 and 2009-14 tariff periods and truing-up of transmission tariff of 2014-19 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of 2019-24 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 in respect of 400 kV S/C Vindhyachal - Korba Ckt-II along with associated bay equipment at Vindhyachal and Korba under “Korba Vindhyachal Transmission System” in Western Region. Power Grid Corporation of India Ltd.",02/07/2021,02/07/2021,0000-00-00,0000-00-00
4103,GNO,CERC,CB,Others,ORD,"Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and truing-up of transmission tariff of the 2014-19 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of the 2019-24 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 in respect of Asset-I: 765 kV D/C Solapur–Aurangabad Transmission Line along with 2 x 240 MVAR Switchable Line Reactor with associated bays at Solapur Sub-station and Asset-II: 2 x 240 MVAR Switchable Line Reactor along with associated bays at Aurangabad Sub-station associated with “Inter-Regional System Strengthening Scheme for Western Region and Northern Region (Part-A)”. Power Grid Corporation of India Ltd.",27/01/2021,0000-00-00,0000-00-00,0000-00-00
4104,GNO,CERC,OTH,Others,ORD,"Application seeking withdrawal of Petition pursuant to extension of milestones including Scheduled Commissioning Date granted by Solar Energy Corporation of India Limited and issuance of interim directions for maintenance of status quo. ACME Phalodi Solar Energy Pvt. Limited, ACME Raisar Solar Energy Pvt. Limited, ACME Solar Holdings Limited",02/07/2021,02/07/2021,0000-00-00,0000-00-00
4105,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff","ORD,PET","Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and determination of transmission tariff of the 2019-24 tariff period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 for 400 kV D/C Mohindergarh-Bhiwani Transmission Line under along with communication equipment at both ends and OPGW in place of one earth wire under “Northern Region System Strengthening Scheme (NRSSS)-XXXV” in Northern Region. Power Grid Corporation of India Limited",21/11/2021,21/11/2021,0000-00-00,0000-00-00
4106,GNO,CERC,CB,Others,ORD,"Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and truing-up of transmission tariff of the 2014-19 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff for the 2019-24 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 of Asset-1: 1 No. 315 MVA, 400/220/33 kV, 3-Phase Transformer at Biharsharif Sub-station and 1 No. 315 MVA, 400/220/33 kV, 3-Phase Transformer at Jamshedpur Sub-station, Asset-2: 1 No. 80 MVAR, 420 kV, 3-Phase Reactor at Rourkela Sub-station, Asset-3: 1 No. 315 MVA, 400/220 kV, 3-Phase ICT at Durgapur Sub-station, Asset-4: 1 No. 160 MVA, 220/132 kV, 3-Phase ICT at Siliguri Sub-station, Asset-5: 1 No. 315 MVA, 400/220 kV, 3-Phase ICT at Rourkela Sub-station and Asset-6: 1 No. 50 MVA, 132/66 kV, 3-Phase ICT at Gangtok Sub-station under “Provision of Spare ICTs and Reactors for Eastern, Northern, Southern and Western Regions” in Eastern Region. Power Grid Corporation of India Ltd.",27/01/2021,0000-00-00,0000-00-00,0000-00-00
4107,MSO,CERC,OTH,Others,"ORD,PET","Petition for approval for creation of security interest under Section 17(3) and (4) of the Electricity Act, 2003 over the Petitioner No.1’s assets in favour of the Petitioner No.2 (including its assignees, transferees, novatees) for the purpose of Petitioner No.1`s Transmission Project. Vapi-II North Lakhimpur Transmission Limited",21/11/2021,21/11/2021,0000-00-00,0000-00-00
4108,GNO,CERC,CB,Others,ORD,"Petition under Section 94(1)(f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 for review of the order dated 23.7.2019 passed by the Commission in Petition No.222/MP/2017. KSK Mahanadi Power Company Limited",28/01/2021,0000-00-00,0000-00-00,0000-00-00
4109,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and revision of transmission tariff of 2004-09 and 2009-14 periods and truing-up of transmission tariff of 2014-19 tariff period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of 2019-24 tariff period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 for Bhadrawati-Chandrapur 400 kV D/C transmission line including bays at Bhadrawati (Powergrid) Switching Station (Extensions) and Chandrapur (MSEB) Switchyard in Western Region. Power Grid Corporation of India Ltd.",06/07/2021,07/07/2021,0000-00-00,0000-00-00
4110,GNO,CERC,TD,Tariff,ORD,Petition for approval of tariff of Ratnagiri Power Station (1967.08 MW) for the period from 1.4.2019 to 31.3.2024 Ratnagiri Gas and Power Private Limited,25/10/2021,0000-00-00,0000-00-00,0000-00-00
4111,CRG-ERR,CERC,"CB,TD,TR","Transmission, Others, Tariff","ORD,PET","Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 for truing up of transmission tariff of 2014-19 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff for the 2019-24 period under Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2019 for Asset A1: 02 Numbers Line bays along with 2 Numbers 50 MVAR Line Reactors (charged as bus reactor) at Jabalpur Pooling station and Asset B1: MB TPS (Anuppur)-Jabalpur Pooling Station 400 kV D/C (triple Snowbird) Line under “Transmission System for connectivity of MB Power (M.P.) Limited” in the Western Region. Power Grid Corporation of India Limited",22/11/2021,22/11/2021,0000-00-00,0000-00-00
4112,GNO,CERC,CB,Others,ORD,"Petition under Section 63 and Section 79 (1) (c) and (d) of the Electricity Act, 2003 read with Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 for providing relief under Change in Law, Article 12.2 of the Transmission Service Agreement, for transmission system associated with Gadarwara Super Thermal Power Station (2x800 MW) of NTPC (Part-B). Powergrid Parli Transmission Limited",28/01/2021,0000-00-00,0000-00-00,0000-00-00
4113,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"Approval under Regulation 86 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and revision of transmission tariff of 2004-09 and 2009-14 tariff periods and truing-up of transmission tariff of 2014-19 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014 and determination of transmission tariff of 2019-24 period under the Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations 2019 for 400 kV D/C Bina-Nagda Transmission Line along with associated bay equipment at Nagda and Bina Sub-stations under “Transmission System associated with 400 kV Bina- Nagda D/C Line” in Western Region. Power Grid Corporation of India Ltd.",06/07/2021,07/07/2021,0000-00-00,0000-00-00
